Y,L,P,G,Q
j,75,0.6606609831555477,70,12.149001163400474
w,14,26.459114803535076,73,8.269186760293445
v,33,32.756240022106,81,38.8752555891269
r,30,7.455585142856425,4,15.133201573944843
e,83,13.6215141165825,84,49.06332221064861
o,3,28.661166968972353,26,28.377261969520607
o,89,36.88948544161711,38,17.936627776762272
v,58,5.2670644104910185,99,13.188737156978236
d,37,60.78221345993742,77,29.115339877317314
b,36,55.18032437833411,16,15.969878459070008
v,87,26.095477013309665,52,71.4263697485625
w,99,95.43823947535527,65,71.41074870716939
u,87,39.52039650077198,53,60.06036531605163
o,84,88.77323944629265,67,73.87023842060628
x,7,74.4869400492415,6,24.53979000195694
p,38,96.01737976182304,19,46.31814595586623
s,98,90.91659700896011,81,12.54411478060672
k,100,84.95243431202202,100,86.56488984573694
q,72,34.70216231196349,94,11.351508247470344
e,56,18.281703247355264,54,38.413008604078115
d,45,45.88276599960249,67,45.88598323092612
a,100,81.85567366796984,42,1.408746563548735
e,9,54.56539493958097,20,49.30266394857846
z,38,76.40635601538882,36,72.35683158088565
e,100,96.20992917264094,52,74.02149664388948
k,64,94.14085875790265,59,33.8659414461002
k,17,10.996482666089735,31,3.4593471854397206
d,49,91.3420469542515,87,33.74122322143593
m,35,51.31503210637944,83,40.86861350324942
y,93,66.30401673241852,74,58.21278400035409
o,94,84.4516649965315,41,5.569498249992155
o,0,18.08228868104983,26,64.9601024613313
n,92,53.129191830915666,82,55.04569171292088
z,15,70.2773103483362,31,26.73529228272291
y,40,3.200336270120474,94,36.69284292259557
o,38,10.196213802431375,67,41.408406870193204
g,58,65.97825002266595,89,70.06356210907101
l,48,45.63975007386164,91,22.9144470133382
v,65,99.10854707266725,18,13.061603768134244
p,84,97.68318921799498,47,78.80016168940725
z,27,55.61089520311321,37,57.561051510476894
l,93,9.225084828299323,49,22.608581531240503
s,29,83.21349736713589,37,34.593378943289366
l,26,56.15056264169071,82,52.48697546161455
v,94,43.52756232532958,95,37.968954380712375
p,5,10.117297998696417,7,0.8025231539266486
v,44,85.1581940921723,83,31.74724622493813
k,55,80.39309847181738,38,52.27016949858212
q,49,77.2277778030802,74,45.10973356060218
f,58,48.82983138984963,10,44.60017567182507
g,7,88.1885437580221,18,89.52847275356977
x,45,27.73667382624123,12,21.99378879437832
h,65,53.36980183388405,51,36.956789284950986
z,6,16.95376325546023,32,43.51773011922801
j,18,85.00225398850598,93,57.962679624320145
p,74,97.59708415197782,7,46.317854715450856
i,96,10.385556898803772,5,91.8037995720793
p,89,38.55404851533033,99,63.5287830296131
m,75,76.70212147640913,41,36.632333586043366
e,91,82.27921584788092,88,71.15244118033065
f,61,11.138349255547375,89,86.37412326188888
w,89,54.77766515891802,83,98.05883045710101
g,96,76.41809708271585,47,98.4509842820757
j,66,25.90496563077036,4,0.5731470497310376
h,48,18.68542038907892,87,65.72245094853633
d,96,90.13469385641868,86,44.219085392399585
r,37,98.71979663137135,22,37.55630296483701
g,69,85.34418199887358,31,63.32415817079341
n,10,63.830431091159944,76,52.46093508445604
s,89,82.27644216540595,83,77.57250363618279
o,63,11.222279218183784,29,7.568167352543986
b,87,96.19485900085522,60,59.784434455952294
m,71,1.232929498039248,17,89.99491325320214
w,91,34.45422301391186,56,21.368364493247206
d,69,45.52963948417377,58,23.04249916694824
b,74,14.271096197903043,99,39.02266669237956
s,52,70.50109853084392,68,30.84529695155096
x,74,90.81551340939188,44,48.60272543454776
z,65,96.87388613666958,3,34.5166002508621
f,68,43.12770065225161,31,91.61382176827598
i,18,13.788801613781644,94,64.43327179562083
q,10,81.6843634755019,31,59.368771118333385
c,27,89.40026880709607,64,27.63459149345585
u,24,8.1458514749553,72,87.06916272157183
j,75,86.8092070393397,34,10.798374919863507
y,49,92.7728481052869,40,47.62322884417415
u,89,45.56040804686757,86,14.900016841308904
t,76,26.013336379833074,29,2.511502960484724
g,93,59.26127265467339,37,54.51401309033815
m,32,7.059822638431601,28,75.76778623895902
c,71,85.28739223370651,9,14.64086541023697
r,9,30.786383730558697,71,67.10766348184194
d,45,64.81728103065007,74,72.92399933597446
q,77,73.96962850135739,52,42.222587552721905
q,81,95.71772330165057,75,51.33890025137946
a,61,87.07532899920456,95,44.34830395110389
o,19,97.35742078132908,95,21.803555088564195
f,15,0.4443210936214692,37,77.9926116576567
h,74,31.976230368995605,33,55.10807596055247
t,91,87.67970574282393,65,91.69038797608447
c,41,4.051283718983633,54,25.35119685680307
u,76,4.778606500108829,0,40.0822967496421
g,11,20.952336844384146,57,29.20153239525114
h,44,21.376840765777626,58,80.16577783194543
v,99,72.57524912905959,33,51.97678399089426
c,42,31.3507124908472,12,24.449206689341818
h,85,9.166314218447392,19,99.04576105998561
o,34,31.901987817892895,58,14.36262937682008
u,0,51.68829988386765,45,83.41823985373458
x,26,2.53489903755163,20,91.89608549382697
x,39,50.174278631192614,29,80.1318293950177
n,89,4.793317809491072,64,36.48398296586147
e,10,28.2657501317648,46,66.34786949133422
s,17,36.19851609291894,23,80.95306730770211
l,10,17.431381927239155,84,17.337769633349886
k,22,14.390472909279595,29,67.21640470151164
u,29,42.14016111321881,18,62.07305312237204
n,11,79.94707624132293,32,73.29931331122394
w,20,40.90960982342673,50,32.062265756380306
e,67,24.66855800264809,95,25.55458992353864
b,65,19.70007208037723,30,91.955305684981
w,2,49.3654212006951,48,73.09892411173105
a,96,73.15957018030565,50,52.578389675128975
u,85,80.29872486486644,9,73.50530086963462
f,54,78.16445303881149,68,23.597066963262826
d,66,31.288970816691663,99,64.09381252711273
v,58,14.3800187583079,44,5.067096425507634
x,13,9.801193181447909,51,48.60953070516839
l,99,27.5329051994764,36,21.332847355300842
s,100,46.51056764584136,85,21.09160330055959
y,69,41.968603740448614,94,11.004880510522119
y,19,91.8375194799485,95,30.66628292846707
n,62,12.561507312443954,14,79.51539216950523
j,73,14.338347746389324,86,31.833995940106263
t,16,97.49766188262416,40,92.11671147155714
q,84,93.3670759259628,64,78.79410570950364
c,82,77.71119393677301,69,18.959006536106415
r,60,41.037362538988894,80,8.266175715313617
z,83,26.55750440538227,96,56.884217760305255
j,3,59.26109034605058,24,98.949441308453
d,51,65.11665027798696,16,97.21098986834434
j,64,46.51519527422252,6,54.12883120278257
u,34,25.219893375624657,25,1.6867577036045134
j,41,59.69731738777778,69,92.81324188182158
z,35,54.521494011100266,61,8.134535579403812
q,5,16.53274974400404,91,73.49622116455727
n,26,70.62135417039454,50,69.82671680684447
m,91,91.37529609193054,60,1.13205306194194
k,49,99.6602505185589,17,59.12169355324677
a,65,11.270255574104116,36,55.155405639949365
c,93,7.349393229906731,77,98.00215075534197
x,1,92.52346341496086,1,82.91232165868664
v,4,93.53586776762049,71,15.478825127429507
c,71,17.126179356821737,77,6.617012263507238
u,74,54.64161660659768,66,88.28361629885038
a,71,73.02940022118165,56,77.37132455792646
z,7,84.03521181137192,100,58.563300472747706
e,30,83.73811346409032,8,24.624490364152564
f,85,16.080446172077934,62,98.69971273160479
m,86,82.74610777492144,39,97.05587520666327
v,44,25.71488300768022,65,8.803583238792479
w,2,3.897203578939268,33,3.4169009970767106
h,53,73.2589838731045,67,89.59155169116318
g,25,17.087522343874205,12,69.51614277119923
w,8,81.45769678671313,19,1.856499017922686
n,28,99.15856067553844,98,93.96067415734325
p,47,14.49743302002281,96,59.64710832807756
s,38,96.09680300092226,63,53.35582386395078
n,76,34.303864943171114,54,37.309162550022336
p,15,19.925888798961655,7,82.03587256067631
o,44,47.473071317751966,87,70.30601778878699
y,53,38.90111909216118,54,40.9155278603453
h,37,25.78470541688408,0,30.853559767951044
c,46,30.206542222955836,88,90.99919374665507
w,41,58.9895359713091,32,91.79613789436064
j,52,10.756850643657822,0,63.235942516670626
z,44,81.20949516975551,3,27.37577872183029
s,83,63.93095009750904,28,87.69798877220074
u,40,69.95545044521786,19,23.138559309798968
l,49,97.72257438613978,56,4.575349279299701
t,79,71.12978783823601,37,32.320290351563266
c,86,62.041625594654036,52,99.74186937489849
d,41,4.040992245747699,84,47.05761781409061
i,62,54.33306272418713,15,18.034465481329732
l,92,73.92464784096889,25,44.91833632359696
f,5,87.04059172328024,21,32.12315648796154
a,72,57.78442823295635,82,82.81902079282602
o,35,92.6751714489376,78,49.184712947924204
f,70,66.23760097632584,35,68.24852914801227
i,10,79.09680556400131,17,85.68646359137342
i,100,10.274831329594047,62,64.0997919225081
s,65,82.5580752794194,86,44.62099882174185
t,13,33.39934507046307,83,70.44346486128056
s,9,50.319425532447646,51,10.701714560932352
p,71,76.91457645407186,53,23.23133610557081
a,57,89.35845956329588,22,4.644818200664358
g,85,23.41508223841855,6,12.956073608591613
o,20,51.564830278659926,52,37.64422931846916
v,99,33.02343490363053,99,64.28248575405998
y,14,57.55621684295838,73,11.416081037025993
l,35,17.86439859591722,58,31.74709365100863
t,29,51.90289538922212,71,18.667092333788315
t,6,38.61400241587951,57,74.42018876337335
q,45,39.53190773719834,63,11.125663058630163
n,100,42.04405034130113,34,65.55426847680644
n,78,77.0115341298529,61,22.86766340057964
r,10,37.936769188577976,73,59.220028637553526
m,68,41.413243849933345,43,80.96052712230656
s,67,22.054563675934567,96,71.99460635290804
n,87,56.55595859069903,28,2.168138296962241
t,22,74.5330991333773,30,78.82537409995727
s,100,84.46281646487098,66,16.668615027890443
a,99,10.672665403623116,81,15.018474804595494
z,77,84.2922790086722,23,30.931611372312585
o,13,91.82920268782368,5,86.49794538550441
k,78,84.66260568864641,56,94.41212084505068
z,49,40.053685668003936,2,85.44557166177303
v,36,75.95685931554365,35,56.98151008165446
h,7,4.352684145946151,41,19.198938762153084
n,88,95.53250574016732,64,38.760620770815045
x,93,66.76002523107303,16,18.714665919445416
w,18,17.955911329332853,3,53.94927965666495
u,16,81.93688699506606,7,42.606215623681976
o,19,62.88898373307976,28,43.04080247878621
k,6,20.080560619908805,47,71.70486499252145
t,2,81.07884863663477,93,45.26946290345115
z,93,10.720785451654324,77,40.46238892773203
f,42,97.49954410181775,31,63.32086001987026
e,16,73.89825243848692,99,73.05583217516687
b,52,4.44350396074954,13,5.051226404909781
p,78,15.022343804627091,65,53.816665598995094
n,91,67.22821302788938,64,70.84085463081149
d,99,98.49796901261655,14,96.54871605282871
k,52,31.30122383435093,58,91.37076338529707
t,35,17.470694031195734,86,72.72631290110856
b,98,36.85098688074656,96,45.6065311488534
w,79,97.32992362903997,99,16.027882083691892
f,21,95.3019697384278,3,38.472776973451694
x,93,66.97622067291053,71,81.57591263162931
k,68,64.6837035800602,35,35.23660076512859
c,77,98.8002832754629,24,69.76542576508122
j,93,66.33462393315969,2,87.79759438617558
s,70,35.50682834469121,51,77.86122176143624
f,25,33.45168898660762,42,57.942063101034805
s,16,33.20987297767726,87,80.2847539169893
m,31,92.44304500030353,23,75.99057954075859
m,55,57.60774749619534,78,62.18644521362422
e,79,35.45415720304344,44,64.08786516956675
g,55,92.26261706255603,69,47.44284684886938
x,2,65.1267597048181,54,8.793881708486095
d,23,2.678912363435737,6,62.51858088506984
s,58,18.496349513735755,35,39.1768665345336
r,9,18.636332420895265,30,46.56656151933124
t,100,64.69688478383225,48,6.220709171182193
l,82,11.60600280730798,8,36.143124417773585
k,22,18.275742807370264,54,56.44476526129715
l,58,13.89074225657393,69,4.905425153388476
c,89,84.69764181323576,23,11.133542157581577
t,57,95.15474926774026,54,93.25994167267528
i,25,46.267729803753475,20,20.370065201475906
o,85,27.408560308776575,89,33.590347188881545
s,78,7.903051365528812,45,20.546576837542695
q,98,72.17097106114582,77,82.92470823736909
z,92,24.4594096057835,23,37.88833230005327
w,4,42.58763605241877,17,40.1453556553356
j,12,83.03502866661454,74,11.526189735804572
z,72,31.679933161795372,80,23.336502391634106
y,21,58.952778324904386,84,40.060035786536986
n,67,92.48301441565377,53,3.0638055566295064
l,6,82.64514401895113,29,23.3974502573584
w,77,86.27926035557763,41,95.85627873191183
y,16,53.11355233790886,29,64.69319080224626
c,59,89.55171277344687,86,34.62342117082991
l,36,81.91640449805098,80,65.36703495463448
f,4,3.466319126191242,66,25.92344037768037
f,79,65.39307069621873,11,79.6653109813972
a,77,24.05432795197727,70,62.642633114209424
z,70,9.07073652021011,87,80.28377145955272
e,26,71.57499207852726,82,75.79705004492673
e,29,1.4528633025409965,12,40.60613023294471
u,60,43.440190761402434,62,20.62765475691989
t,61,95.62899186524729,27,63.128898554830485
z,47,6.524496628268461,1,37.0930542712928
k,49,12.599616289296044,56,56.03939926336346
s,60,55.85389198194313,8,21.41415571899177
n,46,41.43369814944805,45,97.80356047170558
f,41,19.28793745207794,90,20.441857619644477
o,13,88.76368734961237,54,82.68685684767166
j,98,97.30200969230741,95,12.378679850121744
r,31,95.4078438338966,47,53.63906803214431
t,16,87.32364546537245,39,94.08434072379902
k,76,94.74065840335312,46,85.88196829094254
s,78,97.92058875400794,44,87.48587767290931
s,81,66.50295981591022,90,46.701095451861754
a,0,8.000232109745786,90,60.0033749177473
t,33,88.46155501416688,14,25.918218063338216
m,82,93.24305121075834,82,10.25595741895139
y,72,83.60420623195083,13,32.44796059254102
k,49,98.44976140241013,82,77.86552007030404
e,61,68.36448559992414,36,55.110606304550544
l,26,37.2098467529629,9,10.252162917105768
l,26,21.92548914986141,78,84.70420299305069
m,97,56.653622228653575,84,63.90250078421494
e,99,4.270555903469308,61,32.114893015074685
w,1,28.87914189898808,85,62.228982053769435
d,76,26.594513658497533,55,50.02070126282132
a,81,25.58590070134964,38,52.95451552195502
g,3,7.932838640932404,87,84.27115205367153
w,46,38.95515570591643,91,99.46128628640471
f,19,71.20915015829394,94,33.192554273806905
u,75,23.141086202023363,32,68.05480897712513
y,97,29.098969205502435,77,10.089083979542647
o,72,26.454230154901193,70,40.461483620802085
z,39,76.33598481101328,87,70.80075508927132
e,2,31.46380138871705,92,74.11875279119874
i,81,59.90517806951843,45,45.171358839800824
x,47,60.835160350154716,22,61.742443255447164
p,72,55.760937743530725,49,60.19250540219514
n,45,33.360405863706966,96,77.33236143305636
t,69,96.82436888506257,45,14.409271490751552
s,1,20.883395190398733,61,57.32762975774859
m,63,27.061383157130305,80,4.452066415107769
b,92,73.70258538782018,5,55.028425049493
a,75,38.59841191178347,79,13.117674234472155
s,8,35.26155224932134,44,66.07409986164726
e,76,66.24042622679771,31,2.4174189446672156
c,47,95.07636794461368,66,73.47810265624608
y,74,53.110535578671005,56,66.6567221586257
u,66,39.473761870614744,35,68.19628929874301
r,50,98.7026508189624,44,78.27962074059052
i,98,68.17850829497007,20,58.23128732126711
v,76,97.87808123401676,24,82.05220463092728
e,55,91.7317214462521,100,73.86891555236826
f,0,62.38517048526443,87,10.926493399500092
e,31,43.57104576000279,60,82.48977878895533
s,8,51.29299889705088,45,78.47863404439538
h,73,50.5306010352986,26,33.35424546064403
n,59,28.928249968727336,23,81.83990003249224
t,47,66.2072293891329,36,12.016273363164064
q,6,31.589848981194248,61,85.2500366832252
i,83,63.44556202205391,36,21.817811570519872
o,72,21.296997769544635,35,94.85326513227669
o,84,2.1803818413512976,8,34.98056820668989
u,64,5.451330547049116,63,18.25372239682499
b,100,54.08959696338723,66,68.43494168288923
z,39,28.77948226499829,38,6.645096217325519
v,88,83.74040806534987,74,84.9762925127946
n,6,2.6042913660737965,64,46.87621783581029
c,49,28.947085388165284,79,79.18609337986574
p,83,4.910296351321386,57,29.307441551908433
d,73,61.94017697162312,16,12.267233808723521
a,48,30.409735321141618,91,44.41138942856596
v,2,77.62416672832876,56,98.45349663636517
s,77,8.745620929671539,65,84.41469108724716
z,33,14.416487010527057,75,1.4968108312854222
d,55,65.39957016287546,24,26.834127141492203
p,64,90.72367422444285,72,12.269179344439717
n,16,15.403343059760942,86,41.34189369942308
s,36,36.886082181672194,27,76.4171026893771
n,93,96.57070398224802,40,92.40787486098414
s,81,54.987951244079746,62,94.75697427759843
g,6,56.134983118029695,88,67.16305883686952
m,50,24.28058490525068,52,42.98836768278014
w,100,41.150344065972774,89,59.32218402324425
c,27,97.73764222999782,97,42.16300559551218
l,24,12.35829448329243,18,87.40354194979373
n,69,66.17944890755204,38,22.936023732108968
h,61,76.48055555775208,76,14.44266498025838
x,4,24.687311433718374,89,12.603887041620599
m,79,15.479519453798861,84,25.51714889262382
w,37,48.83431003177584,57,8.642787515513085
u,25,83.75428612993218,80,54.46130360479315
i,66,10.489931580087386,38,25.499989653847422
j,56,23.772979092577895,25,89.24132167537958
n,24,76.41648136130584,34,31.320616018964664
e,37,19.15341299864537,42,49.66896286361161
g,91,84.91470341430852,5,84.80242977152848
m,12,70.13188633366289,97,5.989401255265925
q,42,17.795622327970793,68,98.16543207664627
w,100,83.16336390344654,99,45.42255216610223
i,59,74.53780281804346,51,50.10806236019067
x,92,65.53895473707753,85,89.41344936247445
j,14,62.87159408256366,19,65.5013136629288
b,75,17.044291622227103,0,14.54407129549099
